1.140456,0.474777,0.295334,0.588928,-0.292740
0.474777,0.295334,0.588928,-0.292740,0.352319
0.295334,0.588928,-0.292740,0.352319,-1.930954
0.588928,-0.292740,0.352319,-1.930954,-0.536993
-0.292740,0.352319,-1.930954,-0.536993,0.299940
0.352319,-1.930954,-0.536993,0.299940,0.837321
-1.930954,-0.536993,0.299940,0.837321,-0.059312
-0.536993,0.299940,0.837321,-0.059312,0.118694
0.299940,0.837321,-0.059312,0.118694,0.177830
0.837321,-0.059312,0.118694,0.177830,0.118343
-0.059312,0.118694,0.177830,0.118343,-0.354610
0.118694,0.177830,0.118343,-0.354610,-0.711744
0.177830,0.118343,-0.354610,-0.711744,-0.059737
0.118343,-0.354610,-0.711744,-0.059737,0.537956
-0.354610,-0.711744,-0.059737,0.537956,1.189061
-0.711744,-0.059737,0.537956,1.189061,0.176263
-0.059737,0.537956,1.189061,0.176263,0.000000
0.537956,1.189061,0.176263,0.000000,1.055718
1.189061,0.176263,0.000000,1.055718,0.348230
0.176263,0.000000,1.055718,0.348230,0.173511
0.115610,0.059219,0.088776,0.091654,0.070893
0.206018,0.087250,0.097018,0.032164,0.052802
0.219816,0.095626,0.037081,0.017836,0.086967
0.215315,0.035893,0.022288,0.055338,0.056148
0.143956,0.021232,0.059321,0.027611,-0.049916
0.118871,0.058329,0.031242,-0.075617,-0.045158
0.146578,0.030367,-0.072257,-0.068408,-0.079984
0.110094,-0.072966,-0.065369,-0.100992,0.017086
-0.000914,-0.066017,-0.098224,-0.001995,0.043385
-0.000826,-0.098792,0.000452,0.026118,0.022471
-0.039802,-0.000117,0.028319,0.006873,0.042634
0.053277,0.027796,0.008866,0.028524,0.077573
0.076080,0.008400,0.030314,0.064799,0.070108
0.052059,0.029886,0.066405,0.058564,0.029986
0.069370,0.066001,0.060021,0.019563,0.038236
0.101700,0.059657,0.020893,0.028809,0.029017
0.091926,0.020578,0.030009,0.020492,0.059567
0.049748,0.029721,0.021583,0.051849,0.070498
0.056094,0.021327,0.052822,0.063525,-0.002812
0.045179,0.052583,0.064402,-0.009104,-0.008086
0.074158,0.064180,-0.008293,-0.013776,-0.073839
0.083684,-0.008478,-0.013041,-0.078982,-0.055752
0.009153,-0.013213,-0.078306,-0.060402,-0.033820
0.002735,-0.078446,-0.059799,-0.038033,0.041556
-0.064017,-0.059931,-0.037486,0.037734,0.148536
-0.046867,-0.037610,0.038219,0.145069,0.156334
-0.025780,0.038098,0.145496,0.153200,0.119095
0.048801,0.145377,0.153592,0.116261,0.102098
0.155063,0.153480,0.116617,0.099537,0.097787
0.162226,0.116521,0.099860,0.095479,0.143496
0.124422,0.099777,0.095768,0.141408,0.135141
0.106915,0.095692,0.141665,0.133254,0.122101
0.102145,0.141593,0.133489,0.120392,0.055447
0.147426,0.133424,0.120610,0.053905,0.088532
0.138694,0.120547,0.054104,0.087140,0.030705
0.125307,0.054056,0.087314,0.029450,-0.048924
0.058355,0.087271,0.029610,-0.050061,-0.049770
0.091158,0.029568,-0.049910,-0.050798,0.086557
0.033084,-0.049943,-0.050664,0.085627,0.089195
-0.046768,-0.050691,0.085745,0.088353,0.124426
-0.047809,0.085709,0.088465,0.123658,0.194431
0.088317,0.088434,0.123753,0.193737,0.213763
0.090793,0.123727,0.193825,0.213140,0.138542
0.125860,0.193798,0.213210,0.137985,0.228476
0.195721,0.213189,0.138057,0.227964,0.227935
0.214925,0.138032,0.228029,0.227476,0.194933
0.139604,0.228008,0.227530,0.194521,0.132813
0.229424,0.227515,0.194570,0.132442,0.200913
0.228797,0.194556,0.132486,0.200576,0.192182
0.195710,0.132473,0.200619,0.191875,0.109068
0.133517,0.200606,0.191913,0.108790,0.114674
0.201546,0.191900,0.108829,0.114425,0.033942
0.192753,0.108822,0.114452,0.033722,0.030700
0.109584,0.114451,0.033744,0.030498,-0.009732
0.115144,0.033739,0.030526,-0.009917,0.044769
0.034369,0.030520,-0.009895,0.044600,0.094047
0.031082,-0.009900,0.044628,0.093889,0.224112
-0.009383,0.044617,0.093911,0.223976,0.143595
0.045083,0.093905,0.223992,0.143471,0.215022
0.094327,0.223986,0.143488,0.214909,0.114334
0.224368,0.143481,0.214925,0.114233,0.156462
0.143823,0.214919,0.114249,0.156373,0.167859
0.215232,0.114244,0.156383,0.167780,0.151618
0.114523,0.156377,0.167791,0.151545,0.147552
0.156634,0.167785,0.151556,0.147485,0.133296
0.168019,0.151550,0.147490,0.133241,0.062437
0.151756,0.147490,0.133246,0.062387,0.098613
0.147678,0.133240,0.062393,0.098569,0.183898
0.133412,0.062393,0.098574,0.183848,0.208119
0.062542,0.098569,0.183859,0.208080,0.208881
0.098707,0.183858,0.208080,0.208848,0.251387
0.183986,0.208080,0.208848,0.251353,0.185123
0.208190,0.208848,0.251364,0.185084,0.224493
0.208947,0.251358,0.185095,0.224465,0.192254
0.251446,0.185095,0.224465,0.192237,0.173612
0.185177,0.224465,0.192237,0.173590,0.146450
0.224541,0.192237,0.173596,0.146428,0.158167
0.192308,0.173590,0.146433,0.158150,0.173858
0.173655,0.146428,0.158150,0.173847,0.151873
0.146482,0.158150,0.173847,0.151862,0.147497
0.158199,0.173847,0.151862,0.147481,0.035600
0.173890,0.151862,0.147487,0.035590,0.176051
0.151900,0.147481,0.035595,0.176040,0.184654
0.147524,0.035590,0.176045,0.184637,0.274261
0.035622,0.176045,0.184643,0.274250,0.308723
0.176072,0.184643,0.274250,0.308718,0.349712
0.184670,0.274250,0.308717,0.349701,0.239229
0.274276,0.308717,0.349706,0.239223,0.079317
0.308733,0.349706,0.239223,0.079317,0.046427
0.349728,0.239223,0.079312,0.046427,0.062201
0.239239,0.079312,0.046427,0.062196,0.030988
0.079328,0.046427,0.062196,0.030988,-0.017408
0.046438,0.062196,0.030988,-0.017408,0.070091
0.062212,0.030983,-0.017408,0.070086,0.144105
0.030999,-0.017408,0.070091,0.144100,0.120112
-0.017398,0.070086,0.144105,0.120112,-0.409812
0.070096,0.144100,0.120117,-0.409817,-0.473371
