1713.900024,1789.599976,1787.099976,1787.199951,1773.400024,1760.199951
1789.599976,1787.099976,1787.199951,1773.400024,1760.199951,1739.199951
1787.099976,1787.199951,1773.400024,1760.199951,1739.199951,1733.400024
1787.199951,1773.400024,1760.199951,1739.199951,1733.400024,1743.400024
1773.400024,1760.199951,1739.199951,1733.400024,1743.400024,1786.699951
1760.199951,1739.199951,1733.400024,1743.400024,1786.699951,1790.000000
1739.199951,1733.400024,1743.400024,1786.699951,1790.000000,1768.000000
1733.400024,1743.400024,1786.699951,1790.000000,1768.000000,1752.800049
1743.400024,1786.699951,1790.000000,1768.000000,1752.800049,1747.199951
1786.699951,1790.000000,1768.000000,1752.800049,1747.199951,1770.900024
1790.000000,1768.000000,1752.800049,1747.199951,1770.900024,1762.199951
1768.000000,1752.800049,1747.199951,1770.900024,1762.199951,1767.300049
1752.800049,1747.199951,1770.900024,1762.199951,1767.300049,1765.199951
1747.199951,1770.900024,1762.199951,1767.300049,1765.199951,1783.900024
1770.900024,1762.199951,1767.300049,1765.199951,1783.900024,1790.800049
1762.199951,1767.300049,1765.199951,1783.900024,1790.800049,1776.900024
1767.300049,1765.199951,1783.900024,1790.800049,1776.900024,1774.400024
1765.199951,1783.900024,1790.800049,1776.900024,1774.400024,1766.300049
1783.900024,1790.800049,1776.900024,1774.400024,1766.300049,1766.900024
1790.800049,1776.900024,1774.400024,1766.300049,1766.900024,1737.800049
1776.900024,1774.400024,1766.300049,1766.900024,1737.800049,1694.500000
1774.400024,1766.300049,1766.900024,1737.800049,1694.500000,1707.199951
1766.300049,1766.900024,1737.800049,1694.500000,1707.199951,1718.500000
1766.900024,1737.800049,1694.500000,1707.199951,1718.500000,1729.800049
1737.800049,1694.500000,1707.199951,1718.500000,1729.800049,1734.000000
1694.500000,1707.199951,1718.500000,1729.800049,1734.000000,1739.199951
1707.199951,1718.500000,1729.800049,1734.000000,1739.199951,1734.900024
1718.500000,1729.800049,1734.000000,1739.199951,1734.900024,1748.099976
1729.800049,1734.000000,1739.199951,1734.900024,1748.099976,1736.099976
1734.000000,1739.199951,1734.900024,1748.099976,1736.099976,1729.800049
1739.199951,1734.900024,1748.099976,1736.099976,1729.800049,1747.199951
1734.900024,1748.099976,1736.099976,1729.800049,1747.199951,1757.900024
1748.099976,1736.099976,1729.800049,1747.199951,1757.900024,1760.099976
1736.099976,1729.800049,1747.199951,1757.900024,1760.099976,1782.400024
1729.800049,1747.199951,1757.900024,1760.099976,1782.400024,1766.500000
1747.199951,1757.900024,1760.099976,1782.400024,1766.500000,1768.800049
1757.900024,1760.099976,1782.400024,1766.500000,1768.800049,1781.900024
1760.099976,1782.400024,1766.500000,1768.800049,1781.900024,1808.699951
1782.400024,1766.500000,1768.800049,1781.900024,1808.699951,1813.300049
1766.500000,1768.800049,1781.900024,1808.699951,1813.300049,1834.500000
1768.800049,1781.900024,1808.699951,1813.300049,1834.500000,1818.199951
1781.900024,1808.699951,1813.300049,1834.500000,1818.199951,1815.000000
1808.699951,1813.300049,1834.500000,1818.199951,1815.000000,1815.300049
1813.300049,1834.500000,1818.199951,1815.000000,1815.300049,1834.599976
1834.500000,1818.199951,1815.000000,1815.300049,1834.599976,1811.599976
1818.199951,1815.000000,1815.300049,1834.599976,1811.599976,1819.500000
1815.000000,1815.300049,1834.599976,1811.599976,1819.500000,1836.500000
1815.300049,1834.599976,1811.599976,1819.500000,1836.500000,1825.699951
1834.599976,1811.599976,1819.500000,1836.500000,1825.699951,1828.099976
1811.599976,1819.500000,1836.500000,1825.699951,1828.099976,1855.500000
1819.500000,1836.500000,1825.699951,1828.099976,1855.500000,1841.099976
1836.500000,1825.699951,1828.099976,1855.500000,1841.099976,1835.400024
1825.699951,1828.099976,1855.500000,1841.099976,1835.400024,1832.199951
1828.099976,1855.500000,1841.099976,1835.400024,1832.199951,1782.699951
1855.500000,1841.099976,1835.400024,1832.199951,1782.699951,1767.900024
1841.099976,1835.400024,1832.199951,1782.699951,1767.900024,1746.500000
1835.400024,1832.199951,1782.699951,1767.900024,1746.500000,1765.099976
1832.199951,1782.699951,1767.900024,1746.500000,1765.099976,1756.900024
1782.699951,1767.900024,1746.500000,1765.099976,1756.900024,1742.500000
1767.900024,1746.500000,1765.099976,1756.900024,1742.500000,1742.500000
1746.500000,1765.099976,1756.900024,1742.500000,1742.500000,1742.500000
1765.099976,1756.900024,1742.500000,1742.500000,1742.500000,1737.599976
1756.900024,1742.500000,1742.500000,1742.500000,1737.599976,1745.000000
1742.500000,1742.500000,1742.500000,1737.599976,1745.000000,1761.000000
1742.500000,1742.500000,1737.599976,1745.000000,1761.000000,1779.699951
1742.500000,1737.599976,1745.000000,1761.000000,1779.699951,1810.500000
1737.599976,1745.000000,1761.000000,1779.699951,1810.500000,1805.300049
1745.000000,1761.000000,1779.699951,1810.500000,1805.300049,1810.400024
1761.000000,1779.699951,1810.500000,1805.300049,1810.400024,1787.199951
1779.699951,1810.500000,1805.300049,1810.400024,1787.199951,1778.599976
1810.500000,1805.300049,1810.400024,1787.199951,1778.599976,1787.800049
1805.300049,1810.400024,1787.199951,1778.599976,1787.800049,1798.900024
1810.400024,1787.199951,1778.599976,1787.800049,1798.900024,1786.800049
1787.199951,1778.599976,1787.800049,1798.900024,1786.800049,1791.900024
1778.599976,1787.800049,1798.900024,1786.800049,1791.900024,1771.599976
1787.800049,1798.900024,1786.800049,1791.900024,1771.599976,1777.599976
1798.900024,1786.800049,1791.900024,1771.599976,1777.599976,1800.800049
1786.800049,1791.900024,1771.599976,1777.599976,1800.800049,1806.300049
1791.900024,1771.599976,1777.599976,1800.800049,1806.300049,1804.400024
1771.599976,1777.599976,1800.800049,1806.300049,1804.400024,1802.199951
1777.599976,1800.800049,1806.300049,1804.400024,1802.199951,1802.199951
1800.800049,1806.300049,1804.400024,1802.199951,1802.199951,1807.199951
1806.300049,1804.400024,1802.199951,1802.199951,1807.199951,1794.699951
1804.400024,1802.199951,1802.199951,1807.199951,1794.699951,1789.500000
1802.199951,1802.199951,1807.199951,1794.699951,1789.500000,1801.099976
1802.199951,1807.199951,1794.699951,1789.500000,1801.099976,1794.900024
1807.199951,1794.699951,1789.500000,1801.099976,1794.900024,1792.599976
1794.699951,1789.500000,1801.099976,1794.900024,1792.599976,1756.800049
1789.500000,1801.099976,1794.900024,1792.599976,1756.800049,1772.300049
1801.099976,1794.900024,1792.599976,1756.800049,1772.300049,1781.800049
1794.900024,1792.599976,1756.800049,1772.300049,1781.800049,1776.599976
1792.599976,1756.800049,1772.300049,1781.800049,1776.599976,1789.199951
1756.800049,1772.300049,1781.800049,1776.599976,1789.199951,1777.599976
1772.300049,1781.800049,1776.599976,1789.199951,1777.599976,1760.599976
1781.800049,1776.599976,1789.199951,1777.599976,1760.599976,1770.199951
1776.599976,1789.199951,1777.599976,1760.599976,1770.199951,1761.300049
1789.199951,1777.599976,1760.599976,1770.199951,1761.300049,1782.900024
1777.599976,1760.599976,1770.199951,1761.300049,1782.900024,1787.900024
1760.599976,1770.199951,1761.300049,1782.900024,1787.900024,1785.300049
1770.199951,1761.300049,1782.900024,1787.900024,1785.300049,1783.699951
1761.300049,1782.900024,1787.900024,1785.300049,1783.699951,1783.699951
1782.900024,1787.900024,1785.300049,1783.699951,1783.699951,1784.500000
1787.900024,1785.300049,1783.699951,1783.699951,1784.500000,1805.699951
1785.300049,1783.699951,1783.699951,1784.500000,1805.699951,1810.300049
1783.699951,1783.699951,1784.500000,1805.699951,1810.300049,1819.199951
1783.699951,1784.500000,1805.699951,1810.300049,1819.199951,1832.699951
1784.500000,1805.699951,1810.300049,1819.199951,1832.699951,1820.199951
1805.699951,1810.300049,1819.199951,1832.699951,1820.199951,1828.199951
1810.300049,1819.199951,1832.699951,1820.199951,1828.199951,1841.500000
1819.199951,1832.699951,1820.199951,1828.199951,1841.500000,1849.800049
1832.699951,1820.199951,1828.199951,1841.500000,1849.800049,1838.800049
1820.199951,1828.199951,1841.500000,1849.800049,1838.800049,1866.199951
1828.199951,1841.500000,1849.800049,1838.800049,1866.199951,1869.300049
1841.500000,1849.800049,1838.800049,1866.199951,1869.300049,1861.900024
1849.800049,1838.800049,1866.199951,1869.300049,1861.900024,1850.099976
1838.800049,1866.199951,1869.300049,1861.900024,1850.099976,1844.000000
1866.199951,1869.300049,1861.900024,1850.099976,1844.000000,1860.099976
1869.300049,1861.900024,1850.099976,1844.000000,1860.099976,1879.300049
1861.900024,1850.099976,1844.000000,1860.099976,1879.300049,1878.900024
1850.099976,1844.000000,1860.099976,1879.300049,1878.900024,1871.300049
1844.000000,1860.099976,1879.300049,1878.900024,1871.300049,1841.500000
1860.099976,1879.300049,1878.900024,1871.300049,1841.500000,1856.900024
1879.300049,1878.900024,1871.300049,1841.500000,1856.900024,1855.099976
1878.900024,1871.300049,1841.500000,1856.900024,1855.099976,1857.599976
1871.300049,1841.500000,1856.900024,1855.099976,1857.599976,1858.199951
1841.500000,1856.900024,1855.099976,1857.599976,1858.199951,1848.000000
1856.900024,1855.099976,1857.599976,1858.199951,1848.000000,1854.800049
1855.099976,1857.599976,1858.199951,1848.000000,1854.800049,1870.000000
1857.599976,1858.199951,1848.000000,1854.800049,1870.000000,1855.500000
1858.199951,1848.000000,1854.800049,1870.000000,1855.500000,1877.199951
1848.000000,1854.800049,1870.000000,1855.500000,1877.199951,1876.800049
1854.800049,1870.000000,1855.500000,1877.199951,1876.800049,1858.500000
1870.000000,1855.500000,1877.199951,1876.800049,1858.500000,1871.300049
1855.500000,1877.199951,1876.800049,1858.500000,1871.300049,1863.300049
1877.199951,1876.800049,1858.500000,1871.300049,1863.300049,1861.500000
1876.800049,1858.500000,1871.300049,1863.300049,1861.500000,1849.300049
1858.500000,1871.300049,1863.300049,1861.500000,1849.300049,1844.800049
1871.300049,1863.300049,1861.500000,1849.300049,1844.800049,1867.199951
1863.300049,1861.500000,1849.300049,1844.800049,1867.199951,1864.400024
1861.500000,1849.300049,1844.800049,1867.199951,1864.400024,1844.800049
1849.300049,1844.800049,1867.199951,1864.400024,1844.800049,1838.500000
1844.800049,1867.199951,1864.400024,1844.800049,1838.500000,1837.699951
1867.199951,1864.400024,1844.800049,1838.500000,1837.699951,1840.800049
1864.400024,1844.800049,1838.500000,1837.699951,1840.800049,1841.300049
1844.800049,1838.500000,1837.699951,1840.800049,1841.300049,1853.599976
1838.500000,1837.699951,1840.800049,1841.300049,1853.599976,1862.199951
1837.699951,1840.800049,1841.300049,1853.599976,1862.199951,1855.500000
