0.170312,0.476073,0.346896,0.539629,-1.039918,1.000000
0.476073,0.346896,0.539629,-1.039918,0.076268,1.000000
0.346896,0.539629,-1.039918,0.076268,0.516556,1.000000
0.539629,-1.039918,0.076268,0.516556,-1.179439,1.000000
-1.039918,0.076268,0.516556,-1.179439,-1.304353,1.000000
0.076268,0.516556,-1.179439,-1.304353,-1.399322,1.000000
0.516556,-1.179439,-1.304353,-1.399322,0.306612,1.000000
-1.179439,-1.304353,-1.399322,0.306612,0.794763,1.000000
-1.304353,-1.399322,0.306612,0.794763,-1.395027,1.000000
-1.399322,0.306612,0.794763,-1.395027,1.942003,1.000000
0.306612,0.794763,-1.395027,1.942003,-0.379279,1.000000
0.794763,-1.395027,1.942003,-0.379279,0.657612,1.000000
-1.395027,1.942003,-0.379279,0.657612,-0.971379,1.000000
1.942003,-0.379279,0.657612,-0.971379,0.390629,1.000000
-0.379279,0.657612,-0.971379,0.390629,-1.253787,1.000000
0.657612,-0.971379,0.390629,-1.253787,1.357271,1.000000
-0.971379,0.390629,-1.253787,1.357271,0.561557,1.000000
0.390629,-1.253787,1.357271,0.561557,0.171818,1.000000
-1.253787,1.357271,0.561557,0.171818,0.771871,1.000000
1.357271,0.561557,0.171818,0.771871,-0.034043,1.000000
0.561557,0.171818,0.771871,-0.034043,-0.315003,1.000000
0.171818,0.771871,-0.034043,-0.315003,0.623455,1.000000
0.771871,-0.034043,-0.315003,0.623455,-1.035480,1.000000
-0.034043,-0.315003,0.623455,-1.035480,0.548885,1.000000
-0.315003,0.623455,-1.035480,0.548885,-1.100308,1.000000
0.623455,-1.035480,0.548885,-1.100308,-0.198358,1.000000
-1.035480,0.548885,-1.100308,-0.198358,0.933289,1.000000
0.548885,-1.100308,-0.198358,0.933289,0.667807,1.000000
-1.100308,-0.198358,0.933289,0.667807,1.029086,1.000000
-0.198358,0.933289,0.667807,1.029086,0.420911,1.000000
-0.048883,-0.023739,-0.017450,0.005436,0.001431,1.000000
-0.002572,0.044748,0.011345,-0.004321,0.037830,1.000000
0.064499,0.069440,0.001211,0.032405,0.019874,1.000000
0.087882,0.055488,0.037530,0.014831,0.013603,1.000000
0.072723,0.088220,0.019636,0.008900,0.047941,1.000000
0.104309,0.066996,0.013397,0.043507,0.055770,1.000000
0.082035,0.057649,0.047674,0.051620,0.009835,1.000000
0.071704,0.089007,0.055505,0.006004,0.065106,1.000000
0.102129,0.094113,0.009673,0.061475,0.075043,1.000000
0.106371,0.045762,0.064858,0.071642,0.036755,1.000000
0.057228,0.098564,0.074794,0.033611,0.028340,1.000000
0.109265,0.106278,0.036583,0.025407,0.031393,1.000000
0.116272,0.066006,0.028191,0.028649,0.017354,1.000000
0.075354,0.055691,0.031249,0.014799,0.047247,1.000000
0.064429,0.056951,0.017237,0.044841,0.028928,1.000000
0.065119,0.041264,0.047104,0.026689,0.047683,1.000000
0.048901,0.069556,0.028813,0.045581,0.059760,1.000000
0.076690,0.049801,0.047557,0.057789,0.068313,1.000000
0.056471,0.067173,0.059630,0.066468,0.080622,1.000000
0.073404,0.077961,0.068184,0.078892,0.073165,1.000000
0.083784,0.085313,0.080492,0.071551,0.070528,1.000000
0.090754,0.096495,0.073048,0.069022,0.069685,1.000000
0.101578,0.088004,0.070422,0.068278,0.070513,1.000000
0.092755,0.084398,0.069586,0.069197,-0.026201,1.000000
0.088838,0.082648,0.070420,-0.027401,-0.071904,1.000000
0.086797,0.082626,-0.026232,-0.073013,-0.058134,1.000000
0.086505,-0.014809,-0.071907,-0.059176,-0.000505,1.000000
-0.011174,-0.061215,-0.058144,-0.001494,-0.017714,1.000000
-0.057810,-0.048139,-0.000541,-0.018636,-0.051594,1.000000
-0.044954,0.008815,-0.017742,-0.052448,-0.029416,1.000000
0.011791,-0.008988,-0.051604,-0.030220,0.024226,1.000000
-0.006204,-0.043413,-0.029434,0.023463,-0.031765,1.000000
-0.040805,-0.021771,0.024188,-0.032467,-0.004393,1.000000
-0.019332,0.031354,-0.031781,-0.005055,0.069707,1.000000
0.033631,-0.025075,-0.004416,0.069075,0.098532,1.000000
-0.022942,0.001855,0.069662,0.097937,0.109279,1.000000
0.003850,0.075523,0.098482,0.108722,0.111233,1.000000
0.077385,0.103958,0.109228,0.110713,0.129676,1.000000
0.105697,0.114345,0.111186,0.129188,0.117389,1.000000
0.115970,0.115967,0.129628,0.116934,0.083461,1.000000
0.117484,0.134093,0.117347,0.083040,0.113812,1.000000
0.135511,0.121519,0.083428,0.113416,0.128759,1.000000
0.122844,0.087328,0.113777,0.128386,0.081904,1.000000
0.088567,0.117420,0.128723,0.081561,0.120224,1.000000
0.118577,0.132125,0.081879,0.119900,0.093707,1.000000
0.133207,0.085060,0.120194,0.093406,0.095544,1.000000
0.086071,0.123165,0.093683,0.095261,0.113176,1.000000
0.124110,0.096460,0.095520,0.112911,0.147103,1.000000
0.097343,0.098116,0.113152,0.146854,0.093463,1.000000
0.098940,0.115576,0.147076,0.093233,0.082587,1.000000
0.116347,0.149342,0.093444,0.082373,0.116293,1.000000
0.150061,0.095561,0.082570,0.116090,0.126074,1.000000
0.096234,0.084549,0.116273,0.125886,0.065079,1.000000
0.085178,0.118122,0.126056,0.064906,0.016595,1.000000
0.118710,0.127784,0.065067,0.016434,0.003409,1.000000
0.128332,0.066682,0.016588,0.003260,0.042154,1.000000
0.067196,0.018098,0.003403,0.042013,0.036260,1.000000
0.018578,0.004817,0.042147,0.036127,0.059686,1.000000
0.005267,0.043468,0.036252,0.059562,0.015840,1.000000
0.043888,0.037488,0.059678,0.015726,0.054768,1.000000
0.037881,0.060833,0.015836,0.054659,-0.033382,1.000000
0.061200,0.016916,0.054762,-0.033481,-0.031764,1.000000
0.017260,0.055771,-0.033384,-0.031856,-0.030248,1.000000
0.056092,-0.032438,-0.031765,-0.030335,-0.013581,1.000000
-0.032138,-0.030880,-0.030250,-0.013663,-0.012706,1.000000
-0.030599,-0.029422,-0.013583,-0.012783,-0.023985,1.000000
-0.029159,-0.012809,-0.012709,-0.024057,-0.079785,1.000000
-0.012563,-0.011984,-0.023987,-0.079851,-0.051530,1.000000
-0.011754,-0.023309,-0.079785,-0.051593,-0.091950,1.000000
-0.023093,-0.079150,-0.051532,-0.092008,-0.037064,1.000000
-0.078949,-0.050938,-0.091950,-0.037118,-0.068441,1.000000
-0.050749,-0.091394,-0.037065,-0.068491,0.016683,1.000000
-0.091217,-0.036545,-0.068440,0.016633,0.010854,1.000000
-0.036378,-0.067953,0.016680,0.010809,-0.001456,1.000000
-0.067797,0.017136,0.010852,-0.001497,0.074088,1.000000
0.017281,0.011278,-0.001456,0.074048,0.080329,1.000000
0.011414,-0.001058,0.074086,0.080291,0.053486,1.000000
-0.000931,0.074458,0.080326,0.053452,0.107924,1.000000
0.074577,0.080674,0.053485,0.107892,0.087703,1.000000
0.080786,0.053809,0.107922,0.087673,0.045716,1.000000
0.053914,0.108226,0.087701,0.045687,0.019110,1.000000
0.108323,0.087985,0.045714,0.019083,0.014724,1.000000
0.088076,0.045979,0.019109,0.014698,0.032148,1.000000
0.046064,0.019358,0.014722,0.032125,0.008544,1.000000
0.019437,0.014955,0.032146,0.008523,-0.046590,1.000000
0.015029,0.032364,0.008543,-0.046609,-0.103463,1.000000
0.032434,0.008746,-0.046590,-0.103481,-0.074286,1.000000
0.008812,-0.046400,-0.103462,-0.074303,-0.064284,1.000000
-0.046339,-0.103283,-0.074286,-0.064301,-0.052807,1.000000
-0.103226,-0.074119,-0.064285,-0.052822,-0.051006,1.000000
-0.074066,-0.064128,-0.052807,-0.051019,-0.041417,1.000000
-0.064079,-0.052661,-0.051005,-0.041430,0.013422,1.000000
-0.052614,-0.050868,-0.041418,0.013409,0.032581,1.000000
-0.050826,-0.041288,0.013422,0.032569,0.007287,1.000000
-0.041248,0.013542,0.032580,0.007276,-0.065882,1.000000
0.013580,0.032692,0.007287,-0.065893,-0.145491,1.000000
0.032728,0.007392,-0.065883,-0.145500,-0.159002,1.000000
0.007425,-0.065785,-0.145491,-0.159012,-0.127301,1.000000
-0.065753,-0.145399,-0.159002,-0.127310,-0.172713,1.000000
-0.145369,-0.158916,-0.127301,-0.172721,-0.170865,1.000000
-0.158888,-0.127220,-0.172713,-0.170873,-0.209522,1.000000
-0.127195,-0.172637,-0.170866,-0.209528,-0.200142,1.000000
-0.172613,-0.170794,-0.209521,-0.200148,-0.121459,1.000000
-0.170772,-0.209455,-0.200141,-0.121465,-0.090261,1.000000
-0.209434,-0.200079,-0.121459,-0.090266,-0.153473,1.000000
-0.200060,-0.121400,-0.090261,-0.153478,-0.038856,1.000000
-0.121382,-0.090206,-0.153472,-0.038861,-0.149374,1.000000
-0.090189,-0.153421,-0.038856,-0.149379,-0.115271,1.000000
