1.140456,0.474777,0.295334,0.588928,-0.292740
0.474777,0.295334,0.588928,-0.292740,0.352319
0.295334,0.588928,-0.292740,0.352319,-1.930954
0.588928,-0.292740,0.352319,-1.930954,-0.536993
-0.292740,0.352319,-1.930954,-0.536993,0.299940
0.352319,-1.930954,-0.536993,0.299940,0.837321
-1.930954,-0.536993,0.299940,0.837321,-0.059312
-0.536993,0.299940,0.837321,-0.059312,0.118694
0.299940,0.837321,-0.059312,0.118694,0.177830
0.837321,-0.059312,0.118694,0.177830,0.118343
-0.059312,0.118694,0.177830,0.118343,-0.354610
0.118694,0.177830,0.118343,-0.354610,-0.711744
0.177830,0.118343,-0.354610,-0.711744,-0.059737
0.118343,-0.354610,-0.711744,-0.059737,0.537956
-0.354610,-0.711744,-0.059737,0.537956,1.189061
-0.711744,-0.059737,0.537956,1.189061,0.176263
-0.059737,0.537956,1.189061,0.176263,0.000000
0.537956,1.189061,0.176263,0.000000,1.055718
1.189061,0.176263,0.000000,1.055718,0.348230
0.176263,0.000000,1.055718,0.348230,0.173511
0.000000,1.055718,0.348230,0.173511,-0.519630
1.055718,0.348230,0.173511,-0.519630,-0.116077
0.348230,0.173511,-0.519630,-0.116077,0.406740
0.173511,-0.519630,-0.116077,0.406740,-0.231481
-0.519630,-0.116077,0.406740,-0.231481,-1.044084
-0.116077,0.406740,-0.231481,-1.044084,0.000000
0.406740,-0.231481,-1.044084,0.000000,-0.410317
-0.231481,-1.044084,0.000000,-0.410317,0.941730
-1.044084,0.000000,-0.410317,0.941730,0.291545
0.000000,-0.410317,0.941730,0.291545,-0.174419
0.078537,0.027469,0.043149,0.043130,0.017637
0.134272,0.044652,0.028957,0.055493,0.043014
0.144514,0.030365,0.042237,0.078400,0.040202
0.123701,0.043546,0.065998,0.073272,0.014876
0.130817,0.067219,0.061683,0.045787,0.021471
0.148809,0.062823,0.034967,0.050364,0.016297
0.139072,0.036043,0.040247,0.043305,0.037890
0.107290,0.041251,0.033853,0.063141,0.046738
0.107862,0.034794,0.054293,0.070344,-0.001554
0.097060,0.055172,0.062069,0.020519,-0.005222
0.113401,0.062888,0.012793,0.015425,-0.050100
0.117321,0.013567,0.008199,-0.030784,-0.039339
0.064431,0.008922,-0.037534,-0.021271,-0.025493
0.056485,-0.036851,-0.027580,-0.008598,0.025148
0.007620,-0.026946,-0.014501,0.040946,0.098850
0.014665,-0.013910,0.035416,0.113624,0.107407
0.025029,0.035966,0.108438,0.121213,0.085318
0.072406,0.108945,0.116365,0.098217,0.075978
0.143031,0.116837,0.093694,0.088033,0.074755
0.148689,0.094133,0.083806,0.086026,0.107334
0.123888,0.084217,0.082077,0.117861,0.104029
0.112024,0.082460,0.114170,0.113865,0.097202
0.108449,0.114526,0.110417,0.106391,0.053498
0.138818,0.110751,0.103173,0.062082,0.076130
0.133445,0.103485,0.059075,0.084159,0.037607
0.124684,0.059377,0.081343,0.045110,-0.017001
0.079181,0.081621,0.042485,-0.009979,-0.019630
0.100142,0.042742,-0.012432,-0.013057,0.071065
0.060050,-0.012183,-0.015355,0.077207,0.073876
0.003990,-0.015129,0.075061,0.079615,0.098812
0.000006,0.075271,0.077603,0.104177,0.148082
0.089434,0.077802,0.102298,0.153095,0.164288
0.091047,0.102479,0.151337,0.168965,0.116388
0.114861,0.151504,0.167320,0.120760,0.179030
0.163076,0.167480,0.119223,0.183114,0.181944
0.178293,0.119368,0.181680,0.185758,0.162516
0.129464,0.181818,0.184418,0.166077,0.122337
0.191251,0.184544,0.164821,0.125665,0.169425
0.193353,0.164948,0.124493,0.172532,0.165553
0.173167,0.124609,0.171439,0.168456,0.110664
0.132287,0.171543,0.167434,0.113376,0.114376
0.178723,0.167533,0.112419,0.116914,0.059369
0.174233,0.112514,0.116021,0.061741,0.055511
0.118774,0.116104,0.060913,0.057723,0.026353
0.121955,0.060991,0.056947,0.028423,0.061128
0.066452,0.057025,0.027693,0.063061,0.093605
0.062126,0.027766,0.062387,0.095413,0.182181
0.032541,0.062448,0.094778,0.183873,0.130124
0.066912,0.094839,0.183283,0.131701,0.179657
0.099018,0.183331,0.131152,0.181130,0.113402
0.187237,0.131201,0.180615,0.114778,0.142163
0.134845,0.180669,0.114293,0.143447,0.150873
0.184067,0.114343,0.142996,0.152076,0.140925
0.117519,0.143040,0.151655,0.142049,0.138853
0.146011,0.151698,0.141650,0.139902,0.129710
0.154469,0.141688,0.139538,0.130691,0.081643
0.144281,0.139570,0.130344,0.082562,0.105050
0.141992,0.130382,0.082238,0.105901,0.162743
0.132643,0.082271,0.105605,0.163538,0.180653
0.084383,0.105633,0.163264,0.181391,0.182991
0.107605,0.163285,0.181134,0.183683,0.213692
0.165134,0.181155,0.183438,0.214344,0.170992
0.182884,0.183465,0.214110,0.171599,0.198784
0.185074,0.214137,0.171383,0.199351,0.178497
0.215643,0.171398,0.199157,0.179025,0.166683
0.172808,0.199173,0.178837,0.167177,0.148594
0.200486,0.178858,0.167000,0.149054,0.156455
0.180081,0.167016,0.148895,0.156887,0.167278
0.168159,0.148910,0.156733,0.167682,0.152708
0.149980,0.156749,0.167539,0.153078,0.149664
0.157740,0.167555,0.152947,0.150018,0.073137
0.168485,0.152963,0.149892,0.073463,0.166533
0.153831,0.149897,0.073354,0.166837,0.173025
0.150715,0.073365,0.166727,0.173307,0.234952
0.074121,0.166738,0.173209,0.235217,0.261100
0.167445,0.173219,0.235119,0.261353,0.292286
0.173882,0.235129,0.261266,0.292517,0.220642
0.235753,0.261271,0.292436,0.220857,0.112568
0.261850,0.292446,0.220781,0.112766,0.087916
0.292986,0.220786,0.112702,0.088098,0.095976
0.221292,0.112701,0.088033,0.096152,0.072457
0.113168,0.088044,0.096088,0.072622,0.036715
0.088478,0.096099,0.072558,0.036875,0.092895
0.096505,0.072563,0.036821,0.093039,0.141878
0.072954,0.036821,0.092986,0.142022,0.125665
0.037179,0.092991,0.141974,0.125793,-0.236107
0.093328,0.141973,0.125750,-0.235985,-0.290198
