DATA_DESCRIPT   = Mackey Glass
INPUT_FEATURES  = 4
OUTPUT_FEATURES = 1
TRAIN_RECORDS   = 3000
DATA_ROWS       = 3000	  % 30 years
CODEC_FORMAT    = 1		  % time series
0.925783	1.02168	1.02034	1.1627	0.969782
0.96373	1.01565	1.04524	1.1551	0.96814
0.991791	1.00819	1.07772	1.13956	0.961478
1.01052	1.00199	1.11217	1.11998	0.951665
1.02084	1.00006	1.14114	1.09973	0.940897
1.02404	1.00543	1.15864	1.08132	0.931819
1.02168	1.02034	1.1627	1.06636	0.927524
1.01565	1.04524	1.1551	1.0555	0.931248
1.00819	1.07772	1.13956	1.04838	0.945594
1.00199	1.11217	1.11998	1.04358	0.971429
1.00006	1.14114	1.09973	1.03864	1.00684
1.00543	1.15864	1.08132	1.03031	1.04668
1.02034	1.1627	1.06636	1.01505	1.08389
1.04524	1.1551	1.0555	0.990297	1.11256
1.07772	1.13956	1.04838	0.955909	1.13044
1.11217	1.11998	1.04358	0.914615	1.13873
1.14114	1.09973	1.03864	0.870672	1.14044
1.15864	1.08132	1.03031	0.828167	1.13891
1.1627	1.06636	1.01505	0.790242	1.13698
1.1551	1.0555	0.990297	0.759048	1.13677
1.13956	1.04838	0.955909	0.735837	1.13947
1.11998	1.04358	0.914615	0.720979	1.14536
1.09973	1.03864	0.870672	0.713945	1.15385
1.08132	1.03031	0.828167	0.713431	1.16358
1.06636	1.01505	0.790242	0.717649	1.17252
1.0555	0.990297	0.759048	0.72477	1.17794
1.04838	0.955909	0.735837	0.73339	1.1763
1.04358	0.914615	0.720979	0.742946	1.16372
1.03864	0.870672	0.713945	0.754025	1.13777
1.03031	0.828167	0.713431	0.768499	1.09959
1.01505	0.790242	0.717649	0.789256	1.05347
0.990297	0.759048	0.72477	0.819084	1.00438
0.955909	0.735837	0.73339	0.858704	0.95621
0.914615	0.720979	0.742946	0.905451	0.911306
0.870672	0.713945	0.754025	0.954395	0.870732
0.828167	0.713431	0.768499	1.00093	0.834562
0.790242	0.717649	0.789256	1.04236	0.80217
0.759048	0.72477	0.819084	1.07797	0.772522
0.735837	0.73339	0.858704	1.10833	0.744492
0.720979	0.742946	0.905451	1.13457	0.717159
0.713945	0.754025	0.954395	1.15787	0.690027
0.713431	0.768499	1.00093	1.17921	0.663123
0.717649	0.789256	1.04236	1.1992	0.637028
0.72477	0.819084	1.07797	1.21819	0.612918
0.73339	0.858704	1.10833	1.23632	0.592719
0.742946	0.905451	1.13457	1.25366	0.579296
0.754025	0.954395	1.15787	1.27032	0.576398
0.768499	1.00093	1.17921	1.28637	0.587908
0.789256	1.04236	1.1992	1.30139	0.616162
0.819084	1.07797	1.21819	1.31358	0.660192
0.858704	1.10833	1.23632	1.31899	0.715583
0.905451	1.13457	1.25366	1.31244	0.776386
0.954395	1.15787	1.27032	1.29069	0.83733
1.00093	1.17921	1.28637	1.2544	0.894835
1.04236	1.1992	1.30139	1.20701	0.946888
1.07797	1.21819	1.31358	1.15252	0.992514
1.10833	1.23632	1.31899	1.0942	1.0313
1.13457	1.25366	1.31244	1.03439	1.06315
1.15787	1.27032	1.29069	0.974599	1.08816
1.17921	1.28637	1.2544	0.915819	1.10662
1.1992	1.30139	1.20701	0.858689	1.11911
1.21819	1.31358	1.15252	0.803643	1.12651
1.23632	1.31899	1.0942	0.75097	1.13016
1.25366	1.31244	1.03439	0.700848	1.13194
1.27032	1.29069	0.974599	0.653366	1.1343
1.28637	1.2544	0.915819	0.608571	1.14001
1.30139	1.20701	0.858689	0.566566	1.15148
1.31358	1.15252	0.803643	0.52765	1.16967
1.31899	1.0942	0.75097	0.492464	1.19298
1.31244	1.03439	0.700848	0.462063	1.21663
1.29069	0.974599	0.653366	0.437993	1.2336
1.2544	0.915819	0.608571	0.422458	1.23755
1.20701	0.858689	0.566566	0.418495	1.22571
1.15252	0.803643	0.52765	0.42984	1.19931
1.0942	0.75097	0.492464	0.459929	1.16195
1.03439	0.700848	0.462063	0.509762	1.11774
0.974599	0.653366	0.437993	0.575835	1.07028
0.915819	0.608571	0.422458	0.650495	1.02238
0.858689	0.566566	0.418495	0.725034	0.976028
0.803643	0.52765	0.42984	0.79274	0.932494
0.75097	0.492464	0.459929	0.849889	0.892368
0.700848	0.462063	0.509762	0.895177	0.855526
0.653366	0.437993	0.575835	0.928761	0.8211
0.608571	0.422458	0.650495	0.951542	0.787611
0.566566	0.418495	0.725034	0.964752	0.75343
0.52765	0.42984	0.79274	0.969782	0.717507
0.492464	0.459929	0.849889	0.96814	0.67997
0.462063	0.509762	0.895177	0.961478	0.642163
0.437993	0.575835	0.928761	0.951665	0.60615
0.422458	0.650495	0.951542	0.940897	0.574226
0.418495	0.725034	0.964752	0.931819	0.548782
0.42984	0.79274	0.969782	0.927524	0.53242
0.459929	0.849889	0.96814	0.931248	0.527987
0.509762	0.895177	0.961478	0.945594	0.538186
0.575835	0.928761	0.951665	0.971429	0.564595
0.650495	0.951542	0.940897	1.00684	0.606507
0.725034	0.964752	0.931819	1.04668	0.660565
0.79274	0.969782	0.927524	1.08389	0.721758
0.849889	0.96814	0.931248	1.11256	0.785043
0.895177	0.961478	0.945594	1.13044	0.84646
0.928761	0.951665	0.971429	1.13873	0.90332
0.951542	0.940897	1.00684	1.14044	0.95385
0.964752	0.931819	1.04668	1.13891	0.996789
0.969782	0.927524	1.08389	1.13698	1.03126
0.96814	0.931248	1.11256	1.13677	1.05688
0.961478	0.945594	1.13044	1.13947	1.07393
0.951665	0.971429	1.13873	1.14536	1.08335
0.940897	1.00684	1.14044	1.15385	1.08663
0.931819	1.04668	1.13891	1.16358	1.08571
0.927524	1.08389	1.13698	1.17252	1.08291
0.931248	1.11256	1.13677	1.17794	1.0809
0.945594	1.13044	1.13947	1.1763	1.08249
0.971429	1.13873	1.14536	1.16372	1.09024
1.00684	1.14044	1.15385	1.13777	1.10572
1.04668	1.13891	1.16358	1.09959	1.12876
1.08389	1.13698	1.17252	1.05347	1.15658
1.11256	1.13677	1.17794	1.00438	1.18351
1.13044	1.13947	1.1763	0.95621	1.20226
1.13873	1.14536	1.16372	0.911306	1.20703
1.14044	1.15385	1.13777	0.870732	1.19606
1.13891	1.16358	1.09959	0.834562	1.17163
1.13698	1.17252	1.05347	0.80217	1.13805
1.13677	1.17794	1.00438	0.772522	1.09977
1.13947	1.1763	0.95621	0.744492	1.06043
1.14536	1.16372	0.911306	0.717159	1.02268
1.15385	1.13777	0.870732	0.690027	0.988198
1.16358	1.09959	0.834562	0.663123	0.957715
1.17252	1.05347	0.80217	0.637028	0.93105
1.17794	1.00438	0.772522	0.612918	0.907065
1.1763	0.95621	0.744492	0.592719	0.883787
1.16372	0.911306	0.717159	0.579296	0.858799
1.13777	0.870732	0.690027	0.576398	0.829977
1.09959	0.834562	0.663123	0.587908	0.796385
1.05347	0.80217	0.637028	0.616162	0.758833
1.00438	0.772522	0.612918	0.660192	0.719622
0.95621	0.744492	0.592719	0.715583	0.681713
0.911306	0.717159	0.579296	0.776386	0.648059
0.870732	0.690027	0.576398	0.83733	0.62142
0.834562	0.663123	0.587908	0.894835	0.604385
0.80217	0.637028	0.616162	0.946888	0.599228
0.772522	0.612918	0.660192	0.992514	0.607434
0.744492	0.592719	0.715583	1.0313	0.62907
0.717159	0.579296	0.776386	1.06315	0.662504
0.690027	0.576398	0.83733	1.08816	0.70483
0.663123	0.587908	0.894835	1.10662	0.752769
0.637028	0.616162	0.946888	1.11911	0.803501
0.612918	0.660192	0.992514	1.12651	0.855023
0.592719	0.715583	1.0313	1.13016	0.906024
0.579296	0.776386	1.06315	1.13194	0.955415
0.576398	0.83733	1.08816	1.1343	1.00179
0.587908	0.894835	1.10662	1.14001	1.04329
0.616162	0.946888	1.11911	1.15148	1.07806
0.660192	0.992514	1.12651	1.16967	1.10501
0.715583	1.0313	1.13016	1.19298	1.12416
0.776386	1.06315	1.13194	1.21663	1.13655
0.83733	1.08816	1.1343	1.2336	1.14399
0.894835	1.10662	1.14001	1.23755	1.14876
0.946888	1.11911	1.15148	1.22571	1.15335
0.992514	1.12651	1.16967	1.19931	1.16015
1.0313	1.13016	1.19298	1.16195	1.17101
1.06315	1.13194	1.21663	1.11774	1.18677
1.08816	1.1343	1.2336	1.07028	1.20682
1.10662	1.14001	1.23755	1.02238	1.22877
1.11911	1.15148	1.22571	0.976028	1.24836
1.12651	1.16967	1.19931	0.932494	1.26012
1.13016	1.19298	1.16195	0.892368	1.25889
1.13194	1.21663	1.11774	0.855526	1.2419
1.1343	1.2336	1.07028	0.8211	1.20991
1.14001	1.23755	1.02238	0.787611	1.16651
1.15148	1.22571	0.976028	0.75343	1.11632
1.16967	1.19931	0.932494	0.717507	1.06345
1.19298	1.16195	0.892368	0.67997	1.01092
1.21663	1.11774	0.855526	0.642163	0.960632
1.2336	1.07028	0.8211	0.60615	0.913522
1.23755	1.02238	0.787611	0.574226	0.869704
1.22571	0.976028	0.75343	0.548782	0.828622
1.19931	0.932494	0.717507	0.53242	0.789263
1.16195	0.892368	0.67997	0.527987	0.750509
1.11774	0.855526	0.642163	0.538186	0.711542
1.07028	0.8211	0.60615	0.564595	0.672177
1.02238	0.787611	0.574226	0.606507	0.63296
0.976028	0.75343	0.548782	0.660565	0.595037
0.932494	0.717507	0.53242	0.721758	0.559941
0.892368	0.67997	0.527987	0.785043	0.529501
0.855526	0.642163	0.538186	0.84646	0.505933
0.8211	0.60615	0.564595	0.90332	0.492013
0.787611	0.574226	0.606507	0.95385	0.491043
0.75343	0.548782	0.660565	0.996789	0.506213
0.717507	0.53242	0.721758	1.03126	0.539175
0.67997	0.527987	0.785043	1.05688	0.588539
0.642163	0.538186	0.84646	1.07393	0.649735
0.60615	0.564595	0.90332	1.08335	0.716639
0.574226	0.606507	0.95385	1.08663	0.78358
0.548782	0.660565	0.996789	1.08571	0.846356
0.53242	0.721758	1.03126	1.08291	0.902241
0.527987	0.785043	1.05688	1.0809	0.949606
0.538186	0.84646	1.07393	1.08249	0.987601
0.564595	0.90332	1.08335	1.09024	1.01601
0.606507	0.95385	1.08663	1.10572	1.0352
0.660565	0.996789	1.08571	1.12876	1.04603
0.721758	1.03126	1.08291	1.15658	1.04979
0.785043	1.05688	1.0809	1.18351	1.04812
0.84646	1.07393	1.08249	1.20226	1.04306
0.90332	1.08335	1.09024	1.20703	1.03704
0.95385	1.08663	1.10572	1.19606	1.03291
0.996789	1.08571	1.12876	1.17163	1.03372
1.03126	1.08291	1.15658	1.13805	1.04216
1.05688	1.0809	1.18351	1.09977	1.05977
1.07393	1.08249	1.20226	1.06043	1.08606
1.08335	1.09024	1.20703	1.02268	1.11768
1.08663	1.10572	1.19606	0.988198	1.14831
1.08571	1.12876	1.17163	0.957715	1.17049
1.08291	1.15658	1.13805	0.93105	1.17903
1.0809	1.18351	1.09977	0.907065	1.17311
1.08249	1.20226	1.06043	0.883787	1.15555
1.09024	1.20703	1.02268	0.858799	1.13056
1.10572	1.19606	0.988198	0.829977	1.10226
1.12876	1.17163	0.957715	0.796385	1.07396
1.15658	1.13805	0.93105	0.758833	1.04804
1.18351	1.09977	0.907065	0.719622	1.02593
1.20226	1.06043	0.883787	0.681713	1.00812
1.20703	1.02268	0.858799	0.648059	0.994035
1.19606	0.988198	0.829977	0.62142	0.982005
1.17163	0.957715	0.796385	0.604385	0.969398
1.13805	0.93105	0.758833	0.599228	0.953049
1.09977	0.907065	0.719622	0.607434	0.930114
1.06043	0.883787	0.681713	0.62907	0.89928
1.02268	0.858799	0.648059	0.662504	0.86164
0.988198	0.829977	0.62142	0.70483	0.820327
0.957715	0.796385	0.604385	0.752769	0.77919
0.93105	0.758833	0.599228	0.803501	0.741718
0.907065	0.719622	0.607434	0.855023	0.710712
0.883787	0.681713	0.62907	0.906024	0.688301
0.858799	0.648059	0.662504	0.955415	0.675895
0.829977	0.62142	0.70483	1.00179	0.673984
0.796385	0.604385	0.752769	1.04329	0.681966
0.758833	0.599228	0.803501	1.07806	0.698238
0.719622	0.607434	0.855023	1.10501	0.720616
0.681713	0.62907	0.906024	1.12416	0.746931
0.648059	0.662504	0.955415	1.13655	0.775593
0.62142	0.70483	1.00179	1.14399	0.805965
0.604385	0.752769	1.04329	1.14876	0.838474
0.599228	0.803501	1.07806	1.15335	0.87429
0.607434	0.855023	1.10501	1.16015	0.914369
0.62907	0.906024	1.12416	1.17101	0.958106
0.662504	0.955415	1.13655	1.18677	1.00278
0.70483	1.00179	1.14399	1.20682	1.04471
0.752769	1.04329	1.14876	1.22877	1.0811
0.803501	1.07806	1.15335	1.24836	1.11088
0.855023	1.10501	1.16015	1.26012	1.13452
0.906024	1.12416	1.17101	1.25889	1.15346
0.955415	1.13655	1.18677	1.2419	1.16954
1.00179	1.14399	1.20682	1.20991	1.18458
1.04329	1.14876	1.22877	1.16651	1.19998
1.07806	1.15335	1.24836	1.11632	1.21654
1.10501	1.16015	1.26012	1.06345	1.23435
1.12416	1.17101	1.25889	1.01092	1.25284
1.13655	1.18677	1.2419	0.960632	1.27092
1.14399	1.20682	1.20991	0.913522	1.28701
1.14876	1.22877	1.16651	0.869704	1.29887
1.15335	1.24836	1.11632	0.828622	1.30335
1.16015	1.26012	1.06345	0.789263	1.29655
1.17101	1.25889	1.01092	0.750509	1.27541
1.18677	1.2419	0.960632	0.711542	1.23981
1.20682	1.20991	0.913522	0.672177	1.19278
1.22877	1.16651	0.869704	0.63296	1.13864
1.24836	1.11632	0.828622	0.595037	1.08122
1.26012	1.06345	0.789263	0.559941	1.02321
1.25889	1.01092	0.750509	0.529501	0.966203
1.2419	0.960632	0.711542	0.505933	0.91093
1.20991	0.913522	0.672177	0.492013	0.857591
1.16651	0.869704	0.63296	0.491043	0.806121
1.11632	0.828622	0.595037	0.506213	0.756416
1.06345	0.789263	0.559941	0.539175	0.708463
1.01092	0.750509	0.529501	0.588539	0.662395
0.960632	0.711542	0.505933	0.649735	0.618472
0.913522	0.672177	0.492013	0.716639	0.577066
0.869704	0.63296	0.491043	0.78358	0.538681
0.828622	0.595037	0.506213	0.846356	0.504048
0.789263	0.559941	0.539175	0.902241	0.474277
0.750509	0.529501	0.588539	0.949606	0.451043
0.711542	0.505933	0.649735	0.987601	0.436782
0.672177	0.492013	0.716639	1.01601	0.434767
0.63296	0.491043	0.78358	1.0352	0.448718
0.595037	0.506213	0.846356	1.04603	0.481483
0.559941	0.539175	0.902241	1.04979	0.532977
0.529501	0.588539	0.949606	1.04812	0.598929
0.505933	0.649735	0.987601	1.04306	0.671989
0.492013	0.716639	1.01601	1.03704	0.744473
0.491043	0.78358	1.0352	1.03291	0.810517
0.506213	0.846356	1.04603	1.03372	0.866696
0.539175	0.902241	1.04979	1.04216	0.911619
0.588539	0.949606	1.04812	1.05977	0.945236
0.649735	0.987601	1.04306	1.08606	0.96828
0.716639	1.01601	1.03704	1.11768	0.981888
0.78358	1.0352	1.03291	1.14831	0.987408
0.846356	1.04603	1.03372	1.17049	0.986335
0.902241	1.04979	1.04216	1.17903	0.980332
0.949606	1.04812	1.05977	1.17311	0.971315
0.987601	1.04306	1.08606	1.15555	0.961574
1.01601	1.03704	1.11768	1.13056	0.953861
1.0352	1.03291	1.14831	1.10226	0.951311
1.04603	1.03372	1.17049	1.07396	0.957015
1.04979	1.04216	1.17903	1.04804	0.973205
1.04812	1.05977	1.17311	1.02593	1.00023
1.04306	1.08606	1.15555	1.00812	1.03563
1.03704	1.11768	1.13056	0.994035	1.07376
1.03291	1.14831	1.10226	0.982005	1.10735
1.03372	1.17049	1.07396	0.969398	1.1308
1.04216	1.17903	1.04804	0.953049	1.14248
1.05977	1.17311	1.02593	0.930114	1.14423
1.08606	1.15555	1.00812	0.89928	1.13946
1.11768	1.13056	0.994035	0.86164	1.13172
1.14831	1.10226	0.982005	0.820327	1.12395
1.17049	1.07396	0.969398	0.77919	1.11831
1.17903	1.04804	0.953049	0.741718	1.11602
1.17311	1.02593	0.930114	0.710712	1.11737
1.15555	1.00812	0.89928	0.688301	1.12168
1.13056	0.994035	0.86164	0.675895	1.12738
1.10226	0.982005	0.820327	0.673984	1.13206
1.07396	0.969398	0.77919	0.681966	1.13258
1.04804	0.953049	0.741718	0.698238	1.12517
1.02593	0.930114	0.710712	0.720616	1.10646
1.00812	0.89928	0.688301	0.746931	1.07532
0.994035	0.86164	0.675895	0.775593	1.03414
0.982005	0.820327	0.673984	0.805965	0.987597
0.969398	0.77919	0.681966	0.838474	0.940364
0.953049	0.741718	0.698238	0.87429	0.895852
0.930114	0.710712	0.720616	0.914369	0.856088
0.89928	0.688301	0.746931	0.958106	0.821943
0.86164	0.675895	0.775593	1.00278	0.79335
0.820327	0.673984	0.805965	1.04471	0.769516
0.77919	0.681966	0.838474	1.0811	0.749172
0.741718	0.698238	0.87429	1.11088	0.730894
0.710712	0.720616	0.914369	1.13452	0.71345
0.688301	0.746931	0.958106	1.15346	0.696104
0.675895	0.775593	1.00278	1.16954	0.678812
0.673984	0.805965	1.04471	1.18458	0.662337
0.681966	0.838474	1.0811	1.19998	0.648357
0.698238	0.87429	1.11088	1.21654	0.639605
0.720616	0.914369	1.13452	1.23435	0.639842
0.746931	0.958106	1.15346	1.25284	0.65313
0.775593	1.00278	1.16954	1.27092	0.682017
0.805965	1.04471	1.18458	1.28701	0.725538
0.838474	1.0811	1.19998	1.29887	0.779077
0.87429	1.11088	1.21654	1.30335	0.836594
0.914369	1.13452	1.23435	1.29655	0.893079
0.958106	1.15346	1.25284	1.27541	0.945511
1.00278	1.16954	1.27092	1.23981	0.992561
1.04471	1.18458	1.28701	1.19278	1.03392
1.0811	1.19998	1.29887	1.13864	1.06972
1.11088	1.21654	1.30335	1.08122	1.10023
1.13452	1.23435	1.29655	1.02321	1.1257
1.15346	1.25284	1.27541	0.966203	1.14637
1.16954	1.27092	1.23981	0.91093	1.16256
1.18458	1.28701	1.19278	0.857591	1.17479
1.19998	1.29887	1.13864	0.806121	1.18396
1.21654	1.30335	1.08122	0.756416	1.19151
1.23435	1.29655	1.02321	0.708463	1.19943
1.25284	1.27541	0.966203	0.662395	1.20997
1.27092	1.23981	0.91093	0.618472	1.22474
1.28701	1.19278	0.857591	0.577066	1.24334
1.29887	1.13864	0.806121	0.538681	1.26223
1.30335	1.08122	0.756416	0.504048	1.27507
1.29655	1.02321	0.708463	0.474277	1.27551
1.27541	0.966203	0.662395	0.451043	1.26032
1.23981	0.91093	0.618472	0.436782	1.23015
1.19278	0.857591	0.577066	0.434767	1.18817
1.13864	0.806121	0.538681	0.448718	1.13824
1.08122	0.756416	0.504048	0.481483	1.08385
1.02321	0.708463	0.474277	0.532977	1.02778
0.966203	0.662395	0.451043	0.598929	0.97207
0.91093	0.618472	0.436782	0.671989	0.918143
0.857591	0.577066	0.434767	0.744473	0.866879
0.806121	0.538681	0.448718	0.810517	0.818678
0.756416	0.504048	0.481483	0.866696	0.773467
0.708463	0.474277	0.532977	0.911619	0.730734
0.662395	0.451043	0.598929	0.945236	0.689689
0.618472	0.436782	0.671989	0.96828	0.649639
0.577066	0.434767	0.744473	0.981888	0.610437
0.538681	0.448718	0.810517	0.987408	0.572697
0.504048	0.481483	0.866696	0.986335	0.537651
0.474277	0.532977	0.911619	0.980332	0.506896
0.451043	0.598929	0.945236	0.971315	0.482346
0.436782	0.671989	0.96828	0.961574	0.466401
0.434767	0.744473	0.981888	0.953861	0.462129
0.448718	0.810517	0.987408	0.951311	0.473066
0.481483	0.866696	0.986335	0.957015	0.502136
0.532977	0.911619	0.980332	0.973205	0.549694
0.598929	0.945236	0.971315	1.00023	0.61205
0.671989	0.96828	0.961574	1.03563	0.682297
0.744473	0.981888	0.953861	1.07376	0.753045
0.810517	0.987408	0.951311	1.10735	0.818681
0.866696	0.986335	0.957015	1.1308	0.875939
0.911619	0.980332	0.973205	1.14248	0.923364
0.945236	0.971315	1.00023	1.14423	0.960581
0.96828	0.961574	1.03563	1.13946	0.987821
0.981888	0.953861	1.07376	1.13172	1.00572
0.987408	0.951311	1.10735	1.12395	1.01527
0.986335	0.957015	1.1308	1.11831	1.01778
0.980332	0.973205	1.14248	1.11602	1.01483
0.971315	1.00023	1.14423	1.11737	1.0083
0.961574	1.03563	1.13946	1.12168	1.00045
0.953861	1.07376	1.13172	1.12738	0.993947
0.951311	1.10735	1.12395	1.13206	0.991839
0.957015	1.1308	1.11831	1.13258	0.997183
0.973205	1.14248	1.11602	1.12517	1.01225
1.00023	1.14423	1.11737	1.10646	1.03749
1.03563	1.13946	1.12168	1.07532	1.07048
1.07376	1.13172	1.12738	1.03414	1.10557
1.10735	1.12395	1.13206	0.987597	1.13535
1.1308	1.11831	1.13258	0.940364	1.15389
1.14248	1.11602	1.12517	0.895852	1.15928
1.14423	1.11737	1.10646	0.856088	1.15331
1.13946	1.12168	1.07532	0.821943	1.1396
1.13172	1.12738	1.03414	0.79335	1.12202
1.12395	1.13206	0.987597	0.769516	1.10386
1.11831	1.13258	0.940364	0.749172	1.08759
1.11602	1.12517	0.895852	0.730894	1.07476
1.11737	1.10646	0.856088	0.71345	1.066
1.12168	1.07532	0.821943	0.696104	1.06089
1.12738	1.03414	0.79335	0.678812	1.05798
1.13206	0.987597	0.769516	0.662337	1.05481
1.13258	0.940364	0.749172	0.648357	1.04807
1.12517	0.895852	0.730894	0.639605	1.03417
1.10646	0.856088	0.71345	0.639842	1.01038
1.07532	0.821943	0.696104	0.65313	0.976424
1.03414	0.79335	0.678812	0.682017	0.93503
0.987597	0.769516	0.662337	0.725538	0.890556
0.940364	0.749172	0.648357	0.779077	0.847191
0.895852	0.730894	0.639605	0.836594	0.808117
0.856088	0.71345	0.639842	0.893079	0.775453
0.821943	0.696104	0.65313	0.945511	0.750372
0.79335	0.678812	0.682017	0.992561	0.733148
0.769516	0.662337	0.725538	1.03392	0.723192
0.749172	0.648357	0.779077	1.06972	0.719188
0.730894	0.639605	0.836594	1.10023	0.719395
0.71345	0.639842	0.893079	1.1257	0.722066
0.696104	0.65313	0.945511	1.14637	0.725892
0.678812	0.682017	0.992561	1.16256	0.730393
0.662337	0.725538	1.03392	1.17479	0.736217
0.648357	0.779077	1.06972	1.18396	0.745302
0.639605	0.836594	1.10023	1.19151	0.760724
0.639842	0.893079	1.1257	1.19943	0.785779
0.65313	0.945511	1.14637	1.20997	0.822056
0.682017	0.992561	1.16256	1.22474	0.867673
0.725538	1.03392	1.17479	1.24334	0.917803
0.779077	1.06972	1.18396	1.26223	0.967241
0.836594	1.10023	1.19151	1.27507	1.01249
0.893079	1.1257	1.19943	1.27551	1.05215
0.945511	1.14637	1.20997	1.26032	1.08634
0.992561	1.16256	1.22474	1.23015	1.1159
1.03392	1.17479	1.24334	1.18817	1.14188
1.06972	1.18396	1.26223	1.13824	1.16519
1.10023	1.19151	1.27507	1.08385	1.18647
1.1257	1.19943	1.27551	1.02778	1.2061
1.14637	1.20997	1.26032	0.97207	1.22433
1.16256	1.22474	1.23015	0.918143	1.24137
1.17479	1.24334	1.18817	0.866879	1.25751
1.18396	1.26223	1.13824	0.818678	1.27317
1.19151	1.27507	1.08385	0.773467	1.28865
1.19943	1.27551	1.02778	0.730734	1.30342
1.20997	1.26032	0.97207	0.689689	1.31486
1.22474	1.23015	0.918143	0.649639	1.31799
1.24334	1.18817	0.866879	0.610437	1.30768
1.26223	1.13824	0.818678	0.572697	1.28186
1.27507	1.08385	0.773467	0.537651	1.24233
1.27551	1.02778	0.730734	0.506896	1.1928
1.26032	0.97207	0.689689	0.482346	1.13703
1.23015	0.918143	0.649639	0.466401	1.07799
1.18817	0.866879	0.610437	0.462129	1.01778
1.13824	0.818678	0.572697	0.473066	0.957858
1.08385	0.773467	0.537651	0.502136	0.899179
1.02778	0.730734	0.506896	0.549694	0.842405
0.97207	0.689689	0.482346	0.61205	0.787966
0.918143	0.649639	0.466401	0.682297	0.736113
0.866879	0.610437	0.462129	0.753045	0.686954
0.818678	0.572697	0.473066	0.818681	0.640485
0.773467	0.537651	0.502136	0.875939	0.596678
0.730734	0.506896	0.549694	0.923364	0.555628
0.689689	0.482346	0.61205	0.960581	0.517728
0.649639	0.466401	0.682297	0.987821	0.483761
0.610437	0.462129	0.753045	1.00572	0.454934
0.572697	0.473066	0.818681	1.01527	0.43295
0.537651	0.502136	0.875939	1.01778	0.420215
0.506896	0.549694	0.923364	1.01483	0.419994
0.482346	0.61205	0.960581	1.0083	0.436126
0.466401	0.682297	0.987821	1.00045	0.471697
0.462129	0.753045	1.00572	0.993947	0.52666
0.473066	0.818681	1.01527	0.991839	0.596132
0.502136	0.875939	1.01778	0.997183	0.671688
0.549694	0.923364	1.01483	1.01225	0.744882
0.61205	0.960581	1.0083	1.03749	0.809845
0.682297	0.987821	1.00045	1.07048	0.863675
0.753045	1.00572	0.993947	1.10557	0.905607
0.818681	1.01527	0.991839	1.13535	0.936078
0.875939	1.01778	0.997183	1.15389	0.956098
0.923364	1.01483	1.01225	1.15928	0.966937
0.960581	1.0083	1.03749	1.15331	0.970006
0.987821	1.00045	1.07048	1.1396	0.966841
1.00572	0.993947	1.10557	1.12202	0.959142
1.01527	0.991839	1.13535	1.10386	0.948851
1.01778	0.997183	1.15389	1.08759	0.93827
1.01483	1.01225	1.15928	1.07476	0.930173
1.0083	1.03749	1.15331	1.066	0.927749
1.00045	1.07048	1.1396	1.06089	0.934179
0.993947	1.10557	1.12202	1.05798	0.951717
